coverageID,westernmost_longitude,easternmost_longitude,minimum_latitude,maximum_latitude,width,height,SubsetNumber,ResolMin,ResolMax,Access,Preview,FirstFrame,LastFrame,StartTime,EndTime,CreationTime,PolygonSubset,SubsetLonMin,SubsetLatMin,SubsetLonMax,SubsetLatMax,subsetHeight,filename,uid
M3G20081128T153721,185.622,189.092,-60.455,-28.76,999,9075,3,0.0051990935437943924,0.005545671167066987,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081128T153721&FORMAT=image/tiff&subset=N(-1545347.208351944,-1449229.6941077914)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081128T153721%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1545347.208351944%3A-1449229.6941077914%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1545347.208351944%3A-1449229.6941077914%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1545347.208351944%3A-1449229.6941077914%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1545347.208351944%3A-1449229.6941077914%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),2722,3629,2009-01-04T16:20:44.427612,2009-01-04T16:22:43.792103,2011-08-31T08:37:51,Polygon UNKNOWNFrame -171.22585288838275 -47.78049256198347 -171.226 -47.788 -171.2858909592102 -50.94824628099173 -173.55212050833356 -50.94824628099173 -173.547 -50.878 -173.34558379664415 -47.78049256198347 -171.22585288838275 -47.78049256198347,-174.378,-50.94824628099173,-170.908,-47.78049256198347,907,,M3G20081128T153721_3
M3G20081128T153721,185.622,189.092,-60.455,-28.76,999,9075,4,0.004907419349513793,0.0051990935437943924,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081128T153721&FORMAT=image/tiff&subset=N(-1449229.6941077914,-1353112.1798636392)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081128T153721%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1449229.6941077914%3A-1353112.1798636392%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1449229.6941077914%3A-1353112.1798636392%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1449229.6941077914%3A-1353112.1798636392%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1449229.6941077914%3A-1353112.1798636392%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),3629,4537,2009-01-04T16:22:43.893863,2009-01-04T16:24:43.156593,2011-08-31T08:37:51,Polygon UNKNOWNFrame -171.16374819822173 -44.609246280991734 -171.164 -44.624 -171.22585288838275 -47.78049256198347 -173.34558379664415 -47.78049256198347 -173.341 -47.71 -173.171725656867 -44.609246280991734 -171.16374819822173 -44.609246280991734,-174.378,-47.78049256198347,-170.908,-44.609246280991734,908,,M3G20081128T153721_4
M3G20081128T153721,185.622,189.092,-60.455,-28.76,999,9075,5,0.00466023507857197,0.004907419349513793,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081128T153721&FORMAT=image/tiff&subset=N(-1353112.1798636392,-1256994.6656194865)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081128T153721%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1353112.1798636392%3A-1256994.6656194865%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1353112.1798636392%3A-1256994.6656194865%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1353112.1798636392%3A-1256994.6656194865%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1353112.1798636392%3A-1256994.6656194865%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),4537,5444,2009-01-04T16:24:43.258353,2009-01-04T16:26:42.521084,2011-08-31T08:37:51,Polygon UNKNOWNFrame -171.109730843456 -41.441492561983466 -171.11 -41.46 -171.16374819822173 -44.609246280991734 -173.171725656867 -44.609246280991734 -173.168 -44.541 -173.01630323558808 -41.441492561983466 -171.109730843456 -41.441492561983466,-174.378,-44.609246280991734,-170.908,-41.441492561983466,907,,M3G20081128T153721_5
M3G20081128T153721,185.622,189.092,-60.455,-28.76,999,9075,6,0.004449720191060427,0.00466023507857197,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081128T153721&FORMAT=image/tiff&subset=N(-1256994.6656194865,-1160877.151375334)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081128T153721%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1256994.6656194865%3A-1160877.151375334%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1256994.6656194865%3A-1160877.151375334%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1256994.6656194865%3A-1160877.151375334%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1256994.6656194865%3A-1160877.151375334%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),5444,6351,2009-01-04T16:26:42.622844,2009-01-04T16:28:41.987335,2011-08-31T08:37:51,Polygon UNKNOWNFrame -171.06361746357834 -38.273738842975206 -171.064 -38.297 -171.109730843456 -41.441492561983466 -173.01630323558808 -41.441492561983466 -173.013 -41.374 -172.866114600899 -38.273738842975206 -171.06361746357834 -38.273738842975206,-174.378,-41.441492561983466,-170.908,-38.273738842975206,907,,M3G20081128T153721_6
M3G20081128T153721,185.622,189.092,-60.455,-28.76,999,9075,7,0.004269902723899456,0.004449720191060427,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081128T153721&FORMAT=image/tiff&subset=N(-1160877.151375334,-1064759.6371311815)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081128T153721%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1160877.151375334%3A-1064759.6371311815%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1160877.151375334%3A-1064759.6371311815%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1160877.151375334%3A-1064759.6371311815%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1160877.151375334%3A-1064759.6371311815%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),6351,7259,2009-01-04T16:28:42.089095,2009-01-04T16:30:41.351826,2011-08-31T08:37:51,Polygon UNKNOWNFrame -171.01139324933789 -35.10249256198347 -171.012 -35.135 -171.06361746357834 -38.273738842975206 -172.866114600899 -38.273738842975206 -172.863 -38.208 -172.74827174921128 -35.10249256198347 -171.01139324933789 -35.10249256198347,-174.378,-38.273738842975206,-170.908,-35.10249256198347,908,,M3G20081128T153721_7
M3G20081128T153721,185.622,189.092,-60.455,-28.76,999,9075,8,0.004116159438704228,0.004269902723899456,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081128T153721&FORMAT=image/tiff&subset=N(-1064759.6371311815,-968642.1228870291)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081128T153721%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1064759.6371311815%3A-968642.1228870291%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1064759.6371311815%3A-968642.1228870291%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1064759.6371311815%3A-968642.1228870291%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1064759.6371311815%3A-968642.1228870291%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),7259,8166,2009-01-04T16:30:41.453586,2009-01-04T16:32:40.716317,2011-08-31T08:37:51,Polygon UNKNOWNFrame -170.9524407242589 -31.934738842975207 -170.953 -31.974 -171.01139324933789 -35.10249256198347 -172.74827174921128 -35.10249256198347 -172.746 -35.041 -172.64690575588773 -31.934738842975207 -170.9524407242589 -31.934738842975207,-174.378,-35.10249256198347,-170.908,-31.934738842975207,907,,M3G20081128T153721_8
M3G20081128T153721,185.622,189.092,-60.455,-28.76,999,9075,9,0.003984872004316341,0.004116159438704228,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081128T153721&FORMAT=image/tiff&subset=N(-968642.1228870291,-872524.6086428766)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081128T153721%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-968642.1228870291%3A-872524.6086428766%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-968642.1228870291%3A-872524.6086428766%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-968642.1228870291%3A-872524.6086428766%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-968642.1228870291%3A-872524.6086428766%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),8166,9074,2009-01-04T16:32:40.818077,2009-01-04T16:34:40.182568,2011-08-31T08:37:51,Polygon UNKNOWNFrame -171.90873994490346 -28.763492561983472 -171.881 -28.764 -171.718 -28.768 -171.555 -28.775 -171.395 -28.782 -171.233 -28.791 -171.072 -28.802 -170.908 -28.815 -170.9524407242589 -31.934738842975207 -172.64690575588773 -31.934738842975207 -172.645 -31.875 -172.54701551127067 -28.763492561983472 -171.90873994490346 -28.763492561983472,-174.378,-31.934738842975207,-170.908,-28.763492561983472,908,,M3G20081128T153721_9
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,0,0.006586865236079912,0.0072428326456704505,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1848372.9192127455,-1750713.5735707397)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1848372.9192127455%3A-1750713.5735707397%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1848372.9192127455%3A-1750713.5735707397%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1848372.9192127455%3A-1750713.5735707397%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1848372.9192127455%3A-1750713.5735707397%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),0,915,2009-01-04T16:14:46.334139,2009-01-04T16:16:45.596870,2011-08-31T08:37:51,Polygon UNKNOWNFrame 180.0 -60.891 179.952 -60.89 179.652 -60.884 179.351 -60.878 179.048 -60.873 178.747 -60.87 178.437 -60.868 178.213 -60.866 178.5430481897828 -57.71536193907632 180.0 -57.71536193907632 180.0 -60.891,178.213,-60.891,180.0,-57.71536193907632,915,,M3G20081129T052459_0
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,1,0.006057394107678448,0.006586865236079912,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1750713.5735707397,-1653054.2279287342)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1750713.5735707397%3A-1653054.2279287342%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1750713.5735707397%3A-1653054.2279287342%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1750713.5735707397%3A-1653054.2279287342%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1750713.5735707397%3A-1653054.2279287342%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),915,1831,2009-01-04T16:16:45.698630,2009-01-04T16:18:44.961361,2011-08-31T08:37:51,Polygon UNKNOWNFrame 178.5430481897828 -57.71536193907632 178.55 -57.649 178.83616993194852 -54.49721061251228 180.0 -54.49721061251228 180.0 -57.71536193907632 178.5430481897828 -57.71536193907632,178.213,-57.71536193907632,180.0,-54.49721061251228,916,,M3G20081129T052459_1
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,2,0.005623151145593231,0.006057394107678448,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1653054.2279287342,-1555394.8822867284)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1653054.2279287342%3A-1555394.8822867284%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1653054.2279287342%3A-1555394.8822867284%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1653054.2279287342%3A-1555394.8822867284%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1653054.2279287342%3A-1555394.8822867284%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),1831,2747,2009-01-04T16:18:45.063121,2009-01-04T16:20:44.325852,2011-08-31T08:37:51,Polygon UNKNOWNFrame 178.83616993194852 -54.49721061251228 178.842 -54.433 179.06350111913477 -51.27905928594825 180.0 -51.27905928594825 180.0 -54.49721061251228 178.83616993194852 -54.49721061251228,178.213,-54.49721061251228,180.0,-51.27905928594825,916,,M3G20081129T052459_2
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,3,0.005262514484268125,0.005623151145593231,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1555394.8822867284,-1457735.5366447228)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1555394.8822867284%3A-1457735.5366447228%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1555394.8822867284%3A-1457735.5366447228%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1555394.8822867284%3A-1457735.5366447228%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1555394.8822867284%3A-1457735.5366447228%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),2747,3663,2009-01-04T16:20:44.427612,2009-01-04T16:22:43.792103,2011-08-31T08:37:51,Polygon UNKNOWNFrame 179.06350111913477 -51.27905928594825 179.068 -51.215 179.21786834851375 -48.06090795938421 180.0 -48.06090795938421 180.0 -51.27905928594825 179.06350111913477 -51.27905928594825,178.213,-51.27905928594825,180.0,-48.06090795938421,916,,M3G20081129T052459_3
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,4,0.004960071514615578,0.005262514484268125,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1457735.5366447228,-1360076.191002717)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1457735.5366447228%3A-1360076.191002717%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1457735.5366447228%3A-1360076.191002717%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1457735.5366447228%3A-1360076.191002717%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1457735.5366447228%3A-1360076.191002717%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),3663,4579,2009-01-04T16:22:43.893863,2009-01-04T16:24:43.156593,2011-08-31T08:37:51,Polygon UNKNOWNFrame 179.21786834851375 -48.06090795938421 179.221 -47.995 179.39345720628648 -44.842756632820176 180.0 -44.842756632820176 180.0 -48.06090795938421 179.21786834851375 -48.06090795938421,178.213,-48.06090795938421,180.0,-44.842756632820176,916,,M3G20081129T052459_4
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,5,0.004704555567309629,0.004960071514615578,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1360076.191002717,-1262416.8453607112)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1360076.191002717%3A-1262416.8453607112%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1360076.191002717%3A-1262416.8453607112%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1360076.191002717%3A-1262416.8453607112%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1360076.191002717%3A-1262416.8453607112%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),4579,5494,2009-01-04T16:24:43.258353,2009-01-04T16:26:42.521084,2011-08-31T08:37:51,Polygon UNKNOWNFrame 179.39345720628648 -44.842756632820176 179.397 -44.778 179.54979275584083 -41.62811857189649 180.0 -41.62811857189649 180.0 -44.842756632820176 179.39345720628648 -44.842756632820176,178.213,-44.842756632820176,180.0,-41.62811857189649,915,,M3G20081129T052459_5
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,6,0.004487556064664245,0.004704555567309629,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1262416.8453607112,-1164757.4997187057)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1262416.8453607112%3A-1164757.4997187057%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1262416.8453607112%3A-1164757.4997187057%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1262416.8453607112%3A-1164757.4997187057%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1262416.8453607112%3A-1164757.4997187057%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),5494,6410,2009-01-04T16:26:42.622844,2009-01-04T16:28:41.987335,2011-08-31T08:37:51,Polygon UNKNOWNFrame 179.54979275584083 -41.62811857189649 179.553 -41.562 179.67649382061197 -38.40996724533246 180.0 -38.40996724533246 180.0 -41.62811857189649 179.54979275584083 -41.62811857189649,178.213,-41.62811857189649,180.0,-38.40996724533246,916,,M3G20081129T052459_6
M3G20081129T052459,178.213,181.69,-60.93,-28.752,1002,9159,7,0.004302684096613837,0.004487556064664245,"http://moon.planetserver.eu:8080/rasdaman/ows?&SERVICE=WCS&VERSION=2.0.1&REQUEST=GetCoverage&COVERAGEID=M3G20081129T052459&FORMAT=image/tiff&subset=N(-1164757.4997187057,-1067098.1540766999)",http://moon.planetserver.eu:8080/rasdaman/ows?service=WCS&version=2.0.1&request=ProcessCoverages&query=for%20data%20in%20(%20M3G20081129T052459%20)%20return%20encode(%20%7B%20red%3A%20(float)(((int)(255%20%2F%20(max((data).band_10)%20-%20min((data).band_10)))%20*%20((data).band_10%20-%20min((data).band_10))))%5BN(%20-1164757.4997187057%3A-1067098.1540766999%20)%5D%3B%20green%3A%20(float)(((int)(255%20%2F%20(max((data).band_13)%20-%20min((data).band_13)))%20*%20((data).band_13%20-%20min((data).band_13))))%5BN(%20-1164757.4997187057%3A-1067098.1540766999%20)%5D%3B%20blue%3A%20(float)(((int)(255%20%2F%20(max((data).band_78)%20-%20min((data).band_78)))%20*%20((data).band_78%20-%20min((data).band_78))))%5BN(%20-1164757.4997187057%3A-1067098.1540766999%20)%5D%20%3B%20alpha%3A%20(float)((((data).band_85%20%3E%200)%20*%20255))%5BN(%20-1164757.4997187057%3A-1067098.1540766999%20)%5D%7D%2C%20%22png%22%2C%20%22nodata%3D65535%22),6410,7326,2009-01-04T16:28:42.089095,2009-01-04T16:30:41.351826,2011-08-31T08:37:51,Polygon UNKNOWNFrame 179.67649382061197 -38.40996724533246 179.679 -38.346 179.80559917438669 -35.19181591876843 180.0 -35.19181591876843 180.0 -38.40996724533246 179.67649382061197 -38.40996724533246,178.213,-38.40996724533246,180.0,-35.19181591876843,916,,M3G20081129T052459_7
